tour,course_id,club_id_1,club_level_1,club_id_2_new,club_level_2_new,sampleCnt
11,107900,13,6,50,8,7
11,107900,13,5,63,2,7
11,107900,19,5,26,2,7
11,107900,13,6,32,3,7
11,107900,31,8,38,3,7
11,107900,19,6,8,5,7
11,107900,37,3,38,4,6
11,107900,13,3,26,4,6
11,107900,19,6,38,1,6
11,107900,13,5,20,8,6
11,107900,31,7,26,8,6
11,107900,19,8,20,8,6
11,107900,37,4,63,5,6
11,107900,31,8,32,7,6
11,107900,13,6,26,2,6
11,107900,31,3,32,3,6
11,107900,13,8,26,7,6
11,107900,19,9,26,4,6
11,107900,13,7,32,7,6
11,107900,31,5,20,8,6
11,107900,31,7,63,1,6
11,107900,31,3,32,5,6
11,107900,37,3,38,1,6
11,107900,31,4,32,6,6
11,107900,31,7,26,5,6
11,107900,37,3,32,5,6
11,107900,37,4,26,6,6
11,107900,31,9,26,7,6
11,107900,19,9,63,2,5
11,107900,31,4,8,4,5
11,107900,19,7,0,0,5
11,107900,31,5,50,8,5
11,107900,37,5,26,8,5
11,107900,13,4,26,6,5
11,107900,13,4,63,1,5
11,107900,37,1,50,8,5
11,107900,10,4,63,1,5
11,107900,37,5,38,3,5
11,107900,10,6,38,2,5
11,107900,13,6,0,0,5
11,107900,31,7,32,5,5
11,107900,64,2,63,2,5
11,107900,19,6,8,6,5
11,107900,13,8,32,6,5
11,107900,13,6,26,7,5
11,107900,31,10,63,5,5
11,107900,19,7,32,6,5
11,107900,37,7,63,5,5
11,107900,19,9,8,6,5
11,107900,10,7,26,7,5
11,107900,37,1,26,7,5
11,107900,19,10,26,7,5
11,107900,101,16,38,5,4
11,107900,37,1,20,8,4
11,107900,19,7,63,2,4
11,107900,101,16,0,0,4
11,107900,31,3,26,2,4
11,107900,10,7,38,3,4
11,107900,19,7,28,8,4
11,107900,31,7,8,6,4
11,107900,19,5,32,4,4
11,107900,19,11,26,8,4
11,107900,101,13,102,13,4
11,107900,19,12,26,9,4
11,107900,37,2,32,3,4
11,107900,13,3,32,3,4
11,107900,13,6,20,9,4
11,107900,10,6,8,7,4
11,107900,31,8,63,5,4
11,107900,10,8,26,8,4
11,107900,10,6,26,7,4
11,107900,10,8,32,8,4
11,107900,19,9,32,7,4
11,107900,10,4,8,6,4
11,107900,13,8,8,7,4
11,107900,13,8,32,7,4
11,107900,31,8,63,2,4
11,107900,31,6,63,3,4
11,107900,10,7,26,6,4
11,107900,64,2,26,5,4
11,107900,10,5,32,3,4
11,107900,19,7,26,1,4
11,107900,13,4,8,6,3
11,107900,10,7,63,2,3
11,107900,13,4,32,6,3
11,107900,64,2,38,2,3
11,107900,37,2,26,2,3
11,107900,37,2,8,4,3
11,107900,37,1,20,7,3
11,107900,19,8,50,8,3
11,107900,31,5,26,7,3
11,107900,19,6,32,2,3
11,107900,10,6,0,0,3
11,107900,10,11,63,6,3
11,107900,64,1,63,1,3
11,107900,19,6,63,1,3
11,107900,13,6,50,9,3
11,107900,19,9,63,1,3
11,107900,55,5,26,7,3
11,107900,31,5,20,7,3
11,107900,10,2,26,4,3
11,107900,10,7,63,3,3
11,107900,31,7,8,7,3
11,107900,31,4,38,2,3
11,107900,13,6,20,7,3
11,107900,19,8,26,7,3
11,107900,37,4,38,2,3
11,107900,19,10,32,8,3
11,107900,13,7,32,4,3
11,107900,31,4,63,2,3
11,107900,37,4,32,9,3
11,107900,19,6,32,6,3
11,107900,13,7,50,9,3
11,107900,37,5,63,2,3
11,107900,19,7,20,8,3
11,107900,10,7,32,7,3
11,107900,31,6,32,3,3
11,107900,37,5,26,7,3
11,107900,10,5,20,8,3
11,107900,13,6,26,1,3
11,107900,10,4,63,2,3
11,107900,13,8,8,8,3
11,107900,37,6,63,3,3
11,107900,19,7,20,7,3
11,107900,31,4,32,1,2
11,107900,31,5,26,1,2
11,107900,37,1,28,9,2
11,107900,31,10,26,9,2
11,107900,64,5,38,5,2
11,107900,37,1,28,8,2
11,107900,31,10,63,6,2
11,107900,37,1,28,7,2
11,107900,10,5,50,8,2
11,107900,13,7,20,8,2
11,107900,31,9,63,6,2
11,107900,37,1,0,0,2
11,107900,10,7,26,5,2
11,107900,37,1,50,9,2
11,107900,10,4,8,4,2
11,107900,64,4,38,5,2
11,107900,13,2,26,2,2
11,107900,37,2,28,8,2
11,107900,13,3,26,2,2
11,107900,13,3,32,4,2
11,107900,10,6,63,3,2
11,107900,13,3,63,1,2
11,107900,10,6,50,9,2
11,107900,31,5,0,0,2
11,107900,10,7,38,2,2
11,107900,10,6,32,4,2
11,107900,31,8,26,6,2
11,107900,64,2,26,6,2
11,107900,64,2,32,5,2
11,107900,31,3,8,4,2
11,107900,13,7,26,4,2
11,107900,19,5,32,3,2
11,107900,31,5,28,8,2
11,107900,13,5,20,7,2
11,107900,64,1,63,2,2
11,107900,13,5,50,9,2
11,107900,13,5,50,7,2
11,107900,19,5,38,1,2
11,107900,13,5,28,8,2
11,107900,31,6,26,2,2
11,107900,37,3,8,8,2
11,107900,13,5,50,8,2
11,107900,37,3,8,7,2
11,107900,19,8,28,8,2
11,107900,49,9,26,6,2
11,107900,31,6,8,4,2
11,107900,49,8,26,5,2
11,107900,19,4,26,3,2
11,107900,19,8,20,9,2
11,107900,19,11,32,8,2
11,107900,37,4,26,5,2
11,107900,19,10,0,0,2
11,107900,19,10,26,5,2
11,107900,10,6,8,5,2
11,107900,31,9,32,8,2
11,107900,19,10,26,8,2
11,107900,13,6,28,9,2
11,107900,13,7,28,8,2
11,107900,13,8,63,2,2
11,107900,13,7,20,9,2
11,107900,19,9,38,2,2
11,107900,31,6,28,8,2
11,107900,13,6,32,8,2
11,107900,13,7,50,8,2
11,107900,31,6,50,9,2
11,107900,31,6,26,3,2
11,107900,31,6,28,6,1
11,107900,13,6,32,2,1
11,107900,31,6,50,8,1
11,107900,13,6,63,3,1
11,107900,13,6,8,1,1
11,107900,31,6,20,6,1
11,107900,7,9,26,4,1
11,107900,13,6,28,7,1
11,107900,7,10,26,5,1
11,107900,7,10,32,6,1
11,107900,7,11,26,4,1
11,107900,10,2,26,3,1
11,107900,31,6,62,5,1
11,107900,31,7,38,4,1
11,107900,10,2,26,2,1
11,107900,31,7,32,8,1
11,107900,10,2,32,4,1
11,107900,31,6,26,1,1
11,107900,10,3,32,2,1
11,107900,31,7,50,8,1
11,107900,31,5,28,6,1
11,107900,10,3,8,5,1
11,107900,31,7,38,1,1
11,107900,31,5,20,6,1
11,107900,31,7,28,9,1
11,107900,31,5,32,2,1
11,107900,31,5,8,7,1
11,107900,31,8,50,9,1
11,107900,10,3,63,1,1
11,107900,10,3,32,4,1
11,107900,10,3,26,6,1
11,107900,31,5,50,7,1
11,107900,31,8,38,2,1
11,107900,10,4,20,8,1
11,107900,10,7,63,5,1
11,107900,31,8,8,8,1
11,107900,10,7,38,1,1
11,107900,10,7,0,0,1
11,107900,10,7,8,8,1
11,107900,10,4,32,3,1
11,107900,31,9,63,2,1
11,107900,31,10,38,6,1
11,107900,31,10,38,4,1
11,107900,10,8,26,7,1
11,107900,10,8,8,8,1
11,107900,31,5,63,3,1
11,107900,10,8,38,4,1
11,107900,10,4,38,2,1
11,107900,10,8,63,4,1
11,107900,10,9,63,5,1
11,107900,31,4,0,0,1
11,107900,10,9,63,6,1
11,107900,10,4,26,2,1
11,107900,10,4,32,1,1
11,107900,10,9,26,9,1
11,107900,10,9,32,8,1
11,107900,31,4,50,7,1
11,107900,31,4,8,3,1
11,107900,10,9,38,5,1
11,107900,10,9,63,2,1
11,107900,37,1,50,7,1
11,107900,37,1,32,1,1
11,107900,10,9,26,7,1
11,107900,10,9,32,7,1
11,107900,31,4,20,8,1
11,107900,10,10,63,5,1
11,107900,31,4,28,6,1
11,107900,10,10,32,8,1
11,107900,37,1,32,2,1
11,107900,31,4,28,8,1
11,107900,37,1,8,3,1
11,107900,10,5,8,1,1
11,107900,31,3,32,2,1
11,107900,13,1,32,1,1
11,107900,37,2,20,7,1
11,107900,37,2,32,2,1
11,107900,31,3,32,6,1
11,107900,31,3,8,2,1
11,107900,13,3,32,2,1
11,107900,13,4,32,1,1
11,107900,13,4,32,2,1
11,107900,37,2,50,7,1
11,107900,37,2,28,9,1
11,107900,31,2,26,2,1
11,107900,31,1,63,1,1
11,107900,25,7,26,3,1
11,107900,19,12,32,9,1
11,107900,37,2,20,9,1
11,107900,37,3,28,10,1
11,107900,19,11,26,9,1
11,107900,13,5,8,7,1
11,107900,19,11,38,3,1
11,107900,13,5,28,7,1
11,107900,19,11,63,2,1
11,107900,13,8,50,10,1
11,107900,13,7,32,3,1
11,107900,37,4,32,6,1
11,107900,19,10,26,6,1
11,107900,37,4,38,1,1
11,107900,19,10,63,6,1
11,107900,19,10,32,9,1
11,107900,13,7,63,3,1
11,107900,13,7,38,3,1
11,107900,13,7,8,9,1
11,107900,19,9,38,1,1
11,107900,37,5,32,6,1
11,107900,19,9,38,3,1
11,107900,19,9,32,5,1
11,107900,19,9,32,4,1
11,107900,13,7,63,5,1
11,107900,19,9,20,9,1
11,107900,19,9,8,5,1
11,107900,13,7,8,4,1
11,107900,13,8,8,9,1
11,107900,37,6,102,16,1
11,107900,13,8,38,1,1
11,107900,13,8,50,9,1
11,107900,19,9,63,3,1
11,107900,49,7,26,3,1
11,107900,19,9,50,9,1
11,107900,49,7,26,4,1
11,107900,19,9,26,8,1
11,107900,49,7,26,5,1
11,107900,49,8,32,5,1
11,107900,19,8,8,7,1
11,107900,19,8,28,7,1
11,107900,19,8,32,3,1
11,107900,19,8,28,9,1
11,107900,49,10,26,6,1
11,107900,49,11,63,1,1
11,107900,10,5,20,7,1
11,107900,55,2,26,4,1
11,107900,55,4,63,1,1
11,107900,55,4,26,5,1
11,107900,55,5,8,6,1
11,107900,19,8,8,4,1
11,107900,55,5,8,7,1
11,107900,10,5,50,7,1
11,107900,10,5,26,2,1
11,107900,55,5,26,5,1
11,107900,55,6,26,7,1
11,107900,64,1,32,5,1
11,107900,64,1,38,1,1
11,107900,64,1,8,7,1
11,107900,64,1,38,2,1
11,107900,64,1,32,4,1
11,107900,64,1,32,6,1
11,107900,19,8,26,1,1
11,107900,64,2,26,7,1
11,107900,19,8,32,7,1
11,107900,19,7,32,2,1
11,107900,64,2,63,1,1
11,107900,64,3,38,3,1
11,107900,64,3,63,4,1
11,107900,19,7,50,8,1
11,107900,64,3,0,0,1
11,107900,64,3,26,7,1
11,107900,64,4,38,4,1
11,107900,64,4,63,5,1
11,107900,10,6,26,3,1
11,107900,64,4,26,7,1
11,107900,64,4,63,6,1
11,107900,13,8,26,6,1
11,107900,19,7,50,6,1
11,107900,101,4,0,0,1
11,107900,101,9,26,6,1
11,107900,101,11,32,6,1
11,107900,10,6,28,7,1
11,107900,101,11,8,6,1
11,107900,10,6,50,8,1
11,107900,101,12,102,12,1
11,107900,101,15,63,4,1
11,107900,101,15,0,0,1
11,107900,101,16,102,16,1
11,107900,13,8,20,11,1
11,107900,13,8,26,8,1
11,107900,19,5,20,7,1
11,107900,19,5,32,5,1
11,107900,19,6,20,7,1
11,107900,19,4,26,2,1
11,107900,19,6,28,7,1
11,107900,19,6,26,1,1
11,107900,19,1,32,1,1
11,107900,13,9,0,0,1
11,107900,13,9,20,11,1
11,107900,19,6,8,3,1
11,107900,13,9,26,8,1
11,107900,19,6,20,6,1
11,107900,10,6,26,2,1
11,107400,31,6,0,0,20034
11,107400,13,6,0,0,19056
11,107400,13,5,0,0,6900
11,107400,37,1,0,0,5323
11,107400,37,2,0,0,3684
11,107400,37,5,0,0,2999
11,107400,31,5,0,0,2623
11,107400,37,3,0,0,2617
11,107400,37,6,0,0,2477
11,107400,37,4,0,0,1982
11,107400,13,7,0,0,1283
11,107400,19,6,0,0,1036
11,107400,19,8,0,0,836
11,107400,19,7,0,0,664
11,107400,31,4,0,0,591
11,107400,31,7,0,0,552
11,107400,10,5,0,0,519
11,107400,37,7,0,0,443
11,107400,10,6,0,0,415
11,107400,13,4,0,0,329
11,107400,31,8,0,0,271
11,107400,13,8,0,0,207
11,107400,10,4,0,0,203
11,107400,19,9,0,0,193
11,107400,31,9,0,0,147
11,107400,64,5,0,0,128
11,107400,10,7,0,0,106
11,107400,31,3,0,0,59
11,107400,19,10,0,0,57
11,107400,19,5,0,0,53
11,107400,31,10,0,0,45
11,107400,64,4,0,0,25
11,107400,13,9,0,0,24
11,107400,37,8,0,0,22
11,107400,19,4,0,0,17
11,107400,13,3,0,0,15
11,107400,10,9,0,0,15
11,107400,19,11,0,0,14
11,107400,64,1,0,0,14
11,107400,10,8,0,0,13
11,107400,10,3,0,0,10
11,107400,31,1,0,0,8
11,107400,101,11,0,0,7
11,107400,13,1,0,0,7
11,107400,64,2,0,0,7
11,107400,64,3,0,0,6
11,107400,101,16,0,0,5
11,107400,10,1,0,0,5
11,107400,13,10,0,0,5
11,107400,7,11,0,0,4
11,107400,10,2,0,0,4
11,107400,49,8,0,0,4
11,107400,49,9,0,0,4
11,107400,25,8,0,0,3
11,107400,101,15,0,0,3
11,107400,101,14,0,0,3
11,107400,7,10,0,0,3
11,107400,31,2,0,0,3
11,107400,19,3,0,0,3
11,107400,55,5,0,0,3
11,107400,10,11,0,0,2
11,107400,55,7,0,0,2
11,107400,19,2,0,0,2
11,107400,31,11,0,0,2
11,107400,19,12,0,0,2
11,107400,55,3,0,0,1
11,107400,55,2,0,0,1
11,107400,13,2,0,0,1
11,107400,55,4,0,0,1
11,107400,7,12,0,0,1
11,107400,7,9,0,0,1
11,107400,25,6,0,0,1
11,107400,25,10,0,0,1
10,105400,37,5,0,0,7532414
10,105400,37,7,0,0,46745
10,105400,31,5,0,0,1539
10,105400,31,4,0,0,1276
10,105400,37,4,0,0,1102
10,105400,37,3,0,0,803
10,105400,37,6,0,0,753
10,105400,37,2,0,0,687
10,105400,19,7,0,0,447
10,105400,19,8,0,0,433
10,105400,19,9,0,0,218
10,105400,31,6,0,0,185
10,105400,19,6,0,0,182
10,105400,37,1,0,0,115
10,105400,31,7,0,0,114
10,105400,31,3,0,0,114
10,105400,31,2,0,0,77
10,105400,19,10,0,0,52
10,105400,19,11,0,0,49
10,105400,31,9,0,0,21
10,105400,13,6,0,0,18
10,105400,13,4,0,0,17
10,105400,19,5,0,0,17
10,105400,13,5,0,0,13
10,105400,19,12,0,0,7
10,105400,31,8,0,0,5
10,105400,10,4,0,0,4
10,105400,64,5,0,0,4
10,105400,101,4,0,0,4
10,105400,101,14,0,0,4
10,105400,101,16,0,0,2
10,105400,31,10,0,0,1
10,105400,31,11,0,0,1
10,105400,49,6,0,0,1
10,105400,64,3,0,0,1
10,105400,13,7,0,0,1
10,105400,101,12,0,0,1
10,105400,13,3,0,0,1
10,105400,10,8,0,0,1
10,105400,10,7,0,0,1
10,105400,10,6,0,0,1
9,105201,19,5,0,0,5598139
9,105201,13,5,0,0,1891782
9,105201,37,3,0,0,6496
9,105201,37,2,0,0,5530
9,105201,37,4,0,0,4815
9,105201,37,5,0,0,3970
9,105201,31,3,0,0,3074
9,105201,37,1,0,0,2492
9,105201,37,6,0,0,2395
9,105201,13,4,0,0,2324
9,105201,13,6,0,0,1356
9,105201,31,6,0,0,1129
9,105201,31,4,0,0,919
9,105201,31,5,0,0,849
9,105201,19,6,0,0,441
9,105201,13,3,0,0,274
9,105201,19,7,0,0,265
9,105201,31,7,0,0,212
9,105201,19,8,0,0,205
9,105201,37,7,0,0,174
9,105201,31,8,0,0,136
9,105201,31,9,0,0,113
9,105201,31,2,0,0,95
9,105201,49,11,0,0,79
9,105201,13,7,0,0,61
9,105201,19,9,0,0,53
9,105201,13,2,0,0,36
9,105201,13,8,0,0,33
9,105201,1,1,0,0,13
9,105201,19,4,0,0,12
9,105201,101,14,0,0,12
9,105201,101,16,0,0,10
9,105201,19,10,0,0,10
9,105201,19,11,0,0,8
9,105201,19,12,0,0,5
9,105201,10,4,0,0,5
9,105201,49,7,0,0,5
9,105201,49,8,0,0,5
9,105201,101,4,0,0,5
9,105201,31,10,0,0,4
9,105201,7,9,0,0,4
9,105201,10,5,0,0,3
9,105201,101,12,0,0,3
9,105201,101,13,0,0,3
9,105201,31,1,0,0,2
9,105201,25,7,0,0,2
9,105201,10,2,0,0,2
9,105201,49,6,0,0,2
9,105201,31,3,26,4,1
9,105201,25,9,0,0,1
9,105201,25,8,0,0,1
9,105201,25,5,0,0,1
9,105201,7,12,0,0,1
9,105201,49,5,0,0,1
9,105201,49,7,50,8,1
9,105201,49,9,0,0,1
9,105201,101,7,0,0,1
9,105201,7,7,0,0,1
9,105201,101,15,0,0,1
9,105201,31,3,26,2,1
8,105200,37,4,0,0,8202
8,105200,31,5,0,0,6575
8,105200,37,3,0,0,2126
8,105200,37,5,0,0,1767
8,105200,37,2,0,0,1755
8,105200,37,1,0,0,1735
8,105200,37,6,0,0,1655
8,105200,37,7,0,0,741
8,105200,13,4,0,0,637
8,105200,13,5,0,0,599
8,105200,31,8,0,0,420
8,105200,31,3,0,0,322
8,105200,19,6,0,0,223
8,105200,13,3,0,0,198
8,105200,31,6,0,0,135
8,105200,19,5,0,0,134
8,105200,31,4,0,0,129
8,105200,19,7,0,0,121
8,105200,13,6,0,0,120
8,105200,31,2,0,0,82
8,105200,31,9,0,0,37
8,105200,13,2,0,0,35
8,105200,13,8,0,0,33
8,105200,19,8,0,0,32
8,105200,31,7,0,0,30
8,105200,101,13,0,0,30
8,105200,101,14,0,0,28
8,105200,19,4,0,0,27
8,105200,13,7,0,0,24
8,105200,31,1,0,0,5
8,105200,49,6,0,0,4
8,105200,101,9,0,0,3
8,105200,19,10,0,0,3
8,105200,10,4,0,0,3
8,105200,37,3,38,3,3
8,105200,7,8,0,0,2
8,105200,49,5,0,0,2
8,105200,13,10,0,0,2
8,105200,19,3,0,0,2
8,105200,37,2,26,5,1
8,105200,19,2,0,0,1
8,105200,19,1,26,1,1
8,105200,37,1,50,6,1
8,105200,13,9,0,0,1
8,105200,37,2,50,7,1
8,105200,31,1,28,6,1
8,105200,25,7,0,0,1
8,105200,19,9,0,0,1
8,105200,13,4,26,3,1
8,105200,101,4,0,0,1
8,105200,13,3,20,3,1
8,105200,7,6,0,0,1
8,105200,101,10,0,0,1
8,105200,13,1,28,2,1
8,105200,13,1,8,2,1
8,105200,13,1,0,0,1
8,105200,10,5,0,0,1
8,105200,19,7,26,5,1
8,105200,10,3,0,0,1
8,105200,7,9,28,7,1
8,105200,25,6,0,0,1
8,105200,7,6,28,1,1
8,105200,49,7,0,0,1
7,104900,37,5,0,0,2000
7,104900,49,5,26,5,734
7,104900,37,3,0,0,665
7,104900,19,5,26,3,394
7,104900,37,4,0,0,310
7,104900,13,3,26,2,182
7,104900,37,2,0,0,140
7,104900,13,2,26,2,137
7,104900,13,3,26,3,130
7,104900,37,2,38,2,94
7,104900,19,5,26,2,83
7,104900,49,5,50,4,78
7,104900,13,4,26,3,74
7,104900,37,1,0,0,73
7,104900,19,4,26,2,70
7,104900,13,2,26,3,68
7,104900,37,2,26,5,63
7,104900,19,6,26,3,56
7,104900,19,4,26,3,53
7,104900,37,1,26,3,52
7,104900,37,1,50,5,51
7,104900,37,4,38,4,50
7,104900,37,1,50,4,47
7,104900,13,4,26,2,45
7,104900,13,3,26,4,42
7,104900,37,1,50,6,41
7,104900,37,1,26,2,41
7,104900,49,4,26,3,39
7,104900,37,6,0,0,38
7,104900,19,3,26,2,37
7,104900,13,2,26,1,36
7,104900,13,1,26,2,35
7,104900,37,1,26,4,35
7,104900,13,3,50,5,32
7,104900,37,2,50,6,31
7,104900,37,1,26,5,30
7,104900,49,5,26,3,29
7,104900,13,4,26,4,29
7,104900,13,4,50,5,29
7,104900,13,3,8,3,29
7,104900,19,6,26,2,28
7,104900,19,3,26,3,28
7,104900,13,5,26,3,26
7,104900,37,2,50,5,26
7,104900,49,4,26,2,26
7,104900,13,3,8,2,25
7,104900,13,3,26,1,25
7,104900,19,6,26,4,24
7,104900,37,2,38,1,24
7,104900,37,2,26,4,23
7,104900,37,2,50,7,23
7,104900,13,3,50,4,23
7,104900,13,1,26,3,21
7,104900,37,1,38,1,21
7,104900,37,4,38,3,21
7,104900,37,1,50,3,20
7,104900,37,3,38,2,20
7,104900,13,4,8,3,20
7,104900,19,5,50,5,19
7,104900,37,3,50,6,19
7,104900,49,6,50,5,19
7,104900,13,5,26,4,19
7,104900,19,5,26,4,18
7,104900,13,3,8,4,18
7,104900,49,5,26,2,17
7,104900,19,4,26,1,16
7,104900,13,1,26,1,16
7,104900,19,5,50,4,16
7,104900,19,6,50,5,15
7,104900,49,5,50,6,15
7,104900,13,4,26,5,15
7,104900,37,2,50,3,14
7,104900,13,2,26,4,14
7,104900,49,3,26,2,14
7,104900,13,3,26,5,14
7,104900,49,6,50,6,14
7,104900,19,7,50,6,14
7,104900,37,2,50,4,14
7,104900,49,5,50,5,14
7,104900,49,4,50,4,13
7,104900,19,5,26,1,13
7,104900,37,3,50,7,13
7,104900,13,6,26,6,13
7,104900,37,3,26,5,13
7,104900,37,2,26,6,13
7,104900,13,2,8,2,13
7,104900,13,2,8,3,13
7,104900,13,2,50,4,13
7,104900,19,4,26,4,13
7,104900,49,3,50,3,12
7,104900,37,3,38,3,12
7,104900,37,3,26,6,12
7,104900,19,6,50,6,11
7,104900,13,4,50,4,11
7,104900,13,3,50,3,11
7,104900,19,6,26,5,10
7,104900,19,6,50,4,10
7,104900,13,4,0,0,10
7,104900,13,4,50,6,10
7,104900,37,2,26,2,10
7,104900,37,2,26,3,10
7,104900,49,3,26,3,10
7,104900,19,6,0,0,9
7,104900,37,3,26,4,9
7,104900,19,1,26,2,9
7,104900,49,3,26,1,9
7,104900,19,2,26,2,8
7,104900,19,5,26,5,8
7,104900,37,1,38,2,8
7,104900,49,4,50,3,8
7,104900,13,2,28,5,8
7,104900,19,7,26,5,8
7,104900,13,2,0,0,8
7,104900,49,3,50,4,7
7,104900,13,3,50,6,7
7,104900,19,5,50,3,7
7,104900,49,6,50,4,7
7,104900,49,6,26,3,7
7,104900,37,1,26,1,7
7,104900,19,7,26,3,7
7,104900,19,7,26,4,7
7,104900,19,1,26,1,7
7,104900,13,4,8,4,7
7,104900,49,5,50,3,7
7,104900,19,6,8,4,7
7,104900,19,4,50,4,6
7,104900,13,4,26,1,6
7,104900,37,5,38,4,6
7,104900,19,2,26,3,6
7,104900,13,3,20,5,6
7,104900,19,4,8,2,6
7,104900,49,4,26,1,6
7,104900,13,2,8,1,6
7,104900,13,2,50,3,6
7,104900,19,6,50,3,6
7,104900,19,6,38,1,6
7,104900,19,7,0,0,6
7,104900,49,6,26,2,6
7,104900,13,1,8,2,6
7,104900,49,4,50,5,5
7,104900,19,4,50,5,5
7,104900,37,7,0,0,5
7,104900,19,10,0,0,5
7,104900,13,4,28,6,5
7,104900,13,4,38,1,5
7,104900,13,5,50,5,5
7,104900,37,3,50,8,5
7,104900,13,3,0,0,5
7,104900,19,3,26,1,5
7,104900,19,7,50,5,5
7,104900,49,3,50,5,5
7,104900,37,1,8,3,5
7,104900,13,2,50,5,5
7,104900,13,1,8,1,5
7,104900,19,5,8,3,5
7,104900,49,5,26,4,5
7,104900,49,6,26,4,5
7,104900,13,1,50,4,4
7,104900,49,7,38,1,4
7,104900,37,2,50,9,4
7,104900,19,10,50,10,4
7,104900,13,5,26,2,4
7,104900,19,8,26,4,4
7,104900,49,2,26,2,4
7,104900,19,8,0,0,4
7,104900,19,3,26,4,4
7,104900,19,4,26,5,4
7,104900,19,5,8,2,4
7,104900,49,6,38,1,4
7,104900,37,2,38,3,4
7,104900,19,5,0,0,4
7,104900,19,5,50,6,4
7,104900,19,4,8,3,4
7,104900,37,1,8,2,3
7,104900,19,7,38,2,3
7,104900,13,2,8,4,3
7,104900,31,2,38,2,3
7,104900,7,4,26,1,3
7,104900,49,4,26,4,3
7,104900,31,2,26,5,3
7,104900,19,4,50,3,3
7,104900,13,3,28,4,3
7,104900,7,7,28,5,3
7,104900,19,3,20,4,3
7,104900,7,8,20,6,3
7,104900,31,3,50,7,3
7,104900,37,2,50,8,3
7,104900,37,1,50,7,3
7,104900,19,2,26,1,3
7,104900,7,7,50,5,3
7,104900,49,6,38,2,3
7,104900,49,2,26,3,3
7,104900,49,7,50,5,3
7,104900,13,5,0,0,3
7,104900,13,5,8,4,3
7,104900,13,1,50,5,3
7,104900,13,5,8,3,3
7,104900,49,5,38,1,3
7,104900,13,3,8,1,3
7,104900,37,3,26,7,3
7,104900,7,6,26,2,3
7,104900,13,5,26,5,3
7,104900,7,6,26,3,3
7,104900,37,8,0,0,3
7,104900,13,1,28,5,3
7,104900,13,4,28,7,3
7,104900,19,6,26,1,3
7,104900,37,5,38,5,3
7,104900,13,4,50,3,3
7,104900,31,2,26,4,3
7,104900,19,3,8,1,3
7,104900,13,4,8,2,2
7,104900,7,7,26,2,2
7,104900,19,8,50,6,2
7,104900,13,4,38,2,2
7,104900,7,7,28,6,2
7,104900,49,8,50,8,2
7,104900,37,5,50,7,2
7,104900,49,8,50,6,2
7,104900,49,8,50,5,2
7,104900,49,8,38,2,2
7,104900,37,1,20,6,2
7,104900,7,7,26,3,2
7,104900,37,1,8,5,2
7,104900,49,7,26,4,2
7,104900,37,3,50,5,2
7,104900,37,1,8,4,2
7,104900,31,3,26,5,2
7,104900,31,3,26,6,2
7,104900,31,3,26,4,2
7,104900,7,8,8,4,2
7,104900,49,1,26,2,2
7,104900,13,5,50,6,2
7,104900,7,8,50,6,2
7,104900,13,1,8,3,2
7,104900,25,5,8,2,2
7,104900,13,6,50,8,2
7,104900,25,5,50,5,2
7,104900,13,6,0,0,2
7,104900,25,4,26,3,2
7,104900,13,7,0,0,2
7,104900,25,4,8,1,2
7,104900,19,1,8,1,2
7,104900,25,3,26,3,2
7,104900,13,1,28,4,2
7,104900,19,1,8,3,2
7,104900,19,1,26,3,2
7,104900,13,3,20,6,2
7,104900,7,6,26,1,2
7,104900,19,7,28,7,2
7,104900,49,6,50,3,2
7,104900,37,2,63,1,2
7,104900,13,2,38,1,2
7,104900,19,6,8,3,2
7,104900,19,6,28,6,2
7,104900,19,2,50,5,2
7,104900,49,5,26,1,2
7,104900,49,5,38,2,2
7,104900,19,3,28,4,2
7,104900,13,3,20,4,2
7,104900,19,3,50,3,2
7,104900,13,2,28,6,2
7,104900,49,5,8,3,2
7,104900,49,3,38,1,2
7,104900,7,5,28,4,2
7,104900,19,5,38,1,2
7,104900,13,3,28,3,2
7,104900,19,5,20,5,2
7,104900,19,3,8,2,2
7,104900,13,2,28,3,2
7,104900,49,4,8,3,2
7,104900,19,5,38,2,2
7,104900,19,4,8,1,2
7,104900,19,4,20,4,2
7,104900,13,2,28,4,2
7,104900,19,4,8,4,2
7,104900,19,4,28,5,2
7,104900,13,3,8,5,2
7,104900,7,2,26,1,1
7,104900,19,4,50,6,1
7,104900,37,2,8,5,1
7,104900,7,6,50,5,1
7,104900,13,2,8,5,1
7,104900,49,3,38,2,1
7,104900,19,4,20,2,1
7,104900,19,4,28,4,1
7,104900,19,4,20,3,1
7,104900,49,3,26,4,1
7,104900,49,3,8,2,1
7,104900,19,4,50,2,1
7,104900,19,5,8,4,1
7,104900,49,3,28,4,1
7,104900,7,1,26,1,1
7,104900,13,2,20,2,1
7,104900,19,4,38,1,1
7,104900,49,4,8,2,1
7,104900,49,4,50,6,1
7,104900,19,5,28,4,1
7,104900,7,1,8,1,1
7,104900,49,4,26,6,1
7,104900,13,2,50,6,1
7,104900,7,4,26,3,1
7,104900,7,5,0,0,1
7,104900,19,3,8,3,1
7,104900,7,5,8,3,1
7,104900,19,5,28,5,1
7,104900,19,5,28,6,1
7,104900,19,3,50,5,1
7,104900,19,5,20,4,1
7,104900,19,3,26,5,1
7,104900,19,5,8,1,1
